# persistence intervals in dimension 0
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
 [0, 1)
